href,Time,Type,Map,Score,Rated
/game/8645764,2023-04-01 21:42:01,ca,ra3map13b,5:10,
/game/8643654,2023-03-31 22:58:55,ca,ra3map4b,10:3,A
/game/8640139,2023-03-29 21:47:25,ca,drunkenmummy,8:10,B
/game/8640127,2023-03-29 21:37:14,ca,ra3map17c,10:7,A
/game/8640113,2023-03-29 21:26:52,ca,deadandgone,7:10,B
/game/8640099,2023-03-29 21:16:54,ca,thunderstruck,10:3,
/game/8640088,2023-03-29 21:09:51,ca,ra3map13b,10:7,
/game/8639103,2023-03-29 02:05:24,duel,bloodrun,11:10,A
/game/8639067,2023-03-29 01:51:42,duel,lostworld,9:8,A
/game/8639027,2023-03-29 01:36:00,duel,campgrounds,7:6,A
/game/8636976,2023-03-27 22:20:45,ca,asylum,1:10,B
/game/8636964,2023-03-27 22:11:37,ca,trinity,10:5,A
/game/8636936,2023-03-27 21:54:59,ca,campgrounds,2:10,A
/game/8636919,2023-03-27 21:43:09,ca,ra3map17c,10:6,B
/game/8636901,2023-03-27 21:30:27,ca,deadandgone,10:6,B
/game/8635265,2023-03-26 23:23:06,ca,asylum,7:10,A
/game/8635240,2023-03-26 23:11:57,ca,almostlost,10:9,A
/game/8635198,2023-03-26 22:53:41,ca,campgrounds,10:4,A
/game/8635165,2023-03-26 22:38:22,ca,servitude,10:7,A
/game/8635137,2023-03-26 22:20:12,ca,quarantine,10:8,A
/game/8635097,2023-03-26 21:59:18,ca,trinity,10:8,A
/game/8635062,2023-03-26 21:41:36,ca,deadandgone,10:6,B
/game/8630907,2023-03-24 22:51:18,ca,ra3map17c,9:10,B
/game/8630890,2023-03-24 22:39:00,ca,deadandgone,10:8,B
/game/8630871,2023-03-24 22:26:57,ca,drunkenmummy,10:8,B
/game/8630851,2023-03-24 22:12:49,ca,smash,7:10,
/game/8630832,2023-03-24 22:03:09,ca,ra3map13b,10:5,
/game/8630814,2023-03-24 21:53:18,ca,deadandgone,6:10,B
/game/8630792,2023-03-24 21:39:10,ca,hearth,7:10,B
/game/8630763,2023-03-24 21:17:43,ca,asylum,10:3,B
/game/8630745,2023-03-24 21:08:00,ca,deadandgone,10:7,A
/game/8630727,2023-03-24 20:57:02,ca,ra3map17c,10:2,B
/game/8627663,2023-03-23 00:33:18,duel,lostworld,12:11,A
/game/8627619,2023-03-23 00:13:42,duel,bloodrun,8:5,A
/game/8627445,2023-03-22 22:46:38,ca,smash,7:10,
/game/8627425,2023-03-22 22:35:20,ca,hearth,5:10,A
/game/8627409,2023-03-22 22:23:36,ca,hellra3map1a,9:10,A
/game/8627372,2023-03-22 22:00:59,ffa,thunderstruck,30:27,
/game/8627345,2023-03-22 21:45:45,ffa,longestyard,29:28,
/game/8625520,2023-03-21 21:49:36,ca,deadandgone,1:10,
/game/8625510,2023-03-21 21:41:01,ca,hearth,5:10,A
/game/8625490,2023-03-21 21:26:13,ca,thunderstruck,10:7,
/game/8623805,2023-03-20 22:13:48,ca,asylum,4:10,A
/game/8623783,2023-03-20 21:55:54,ca,deadandgone,10:8,
/game/8622165,2023-03-20 00:19:03,ca,deadandgone,8:10,B
/game/8622131,2023-03-20 00:05:39,ca,trinity,10:6,A
/game/8622094,2023-03-19 23:50:42,ca,ra3map17c,6:10,B
/game/8622060,2023-03-19 23:38:41,ca,hearth,10:6,B
/game/8622039,2023-03-19 23:28:21,ca,asylum,10:4,B
/game/8622012,2023-03-19 23:17:48,ca,overek,10:4,A
/game/8621986,2023-03-19 23:05:39,ca,almostlost,10:7,A
/game/8621952,2023-03-19 22:48:43,ca,campgrounds,4:10,A
/game/8621929,2023-03-19 22:36:08,ca,deadandgone,8:10,B
/game/8621900,2023-03-19 22:24:03,ffa,asylum,50:46,B
/game/8621800,2023-03-19 21:27:51,ca,thunderstruck,3:10,
/game/8617673,2023-03-17 22:58:21,ca,ra3map13b,10:6,
/game/8617650,2023-03-17 22:47:06,ca,evolution,2:10,
/game/8617632,2023-03-17 22:36:52,ca,deadandgone,3:10,
/game/8617475,2023-03-17 20:48:42,duel,bloodrun,4:-999,A
/game/8617459,2023-03-17 20:37:37,duel,bloodrun,6:-999,A
/game/8615992,2023-03-17 00:42:35,duel,bloodrun,16:6,A
/game/8615965,2023-03-17 00:30:34,duel,campgrounds,10:-999,A
/game/8615733,2023-03-16 22:43:31,ca,thunderstruck,5:10,
/game/8615632,2023-03-16 21:44:25,ca,thunderstruck,10:4,
/game/8615616,2023-03-16 21:31:19,ca,ra3map13b,4:10,
/game/8613939,2023-03-15 23:39:41,ca,ra3map17c,10:9,B
/game/8613914,2023-03-15 23:26:57,ca,asylum,10:1,B
/game/8613895,2023-03-15 23:17:40,ca,campgrounds,9:10,A
/game/8613862,2023-03-15 22:59:38,ca,almostlost,10:3,A
/game/8613839,2023-03-15 22:47:51,ca,quarantine,10:7,A
/game/8613812,2023-03-15 22:32:19,ca,deadandgone,8:10,A
/game/8613752,2023-03-15 21:48:22,ca,deadandgone,10:6,
/game/8613723,2023-03-15 21:26:45,duel,maido,7:3,
/game/8612118,2023-03-14 23:24:31,ca,trinity,10:5,A
/game/8612093,2023-03-14 23:09:50,ca,okremix,10:8,A
/game/8612064,2023-03-14 22:50:54,ca,servitude,7:10,A
/game/8612040,2023-03-14 22:35:07,ca,campgrounds,8:10,A
/game/8612006,2023-03-14 22:15:28,ca,almostlost,10:9,A
/game/8611983,2023-03-14 21:59:39,ca,quarantine,10:6,A
/game/8611954,2023-03-14 21:41:46,ca,trinity,9:10,A
/game/8611921,2023-03-14 21:18:41,ca,campgrounds,10:7,A
/game/8611899,2023-03-14 20:57:18,ca,hearth,10:4,A
/game/8611886,2023-03-14 20:46:26,ca,asylum,2:10,A
/game/8611875,2023-03-14 20:36:35,ca,deadandgone,9:10,
/game/8611858,2023-03-14 20:21:22,ca,thunderstruck,7:10,
/game/8611691,2023-03-14 17:59:45,duel,bloodrun,13:-999,A
/game/8610344,2023-03-13 23:45:43,ca,deadandgone,3:10,
/game/8610319,2023-03-13 23:33:37,ca,asylum,10:2,A
/game/8610299,2023-03-13 23:22:39,ca,almostlost,10:3,A
/game/8610274,2023-03-13 23:07:24,ca,quarantine,10:5,A
/game/8610247,2023-03-13 22:52:40,ca,overek,10:8,A
/game/8610217,2023-03-13 22:34:34,ca,campgrounds,7:10,A
/game/8610181,2023-03-13 22:15:34,ca,trinity,10:9,A
/game/8610142,2023-03-13 21:54:18,ca,servitude,10:9,A
/game/8610107,2023-03-13 21:33:40,ca,asylum,10:9,A
/game/8610084,2023-03-13 21:17:05,ca,deadandgone,5:10,A
/game/8610067,2023-03-13 21:05:55,ca,ra3map20b,7:10,
/game/8608483,2023-03-12 23:22:35,ca,almostlost,3:10,A
/game/8608458,2023-03-12 23:10:05,ca,overek,10:4,A
/game/8608421,2023-03-12 22:55:59,ca,trinity,10:9,A
/game/8608369,2023-03-12 22:35:12,ca,campgrounds,8:10,A
/game/8608334,2023-03-12 22:17:35,ca,asylum,6:10,B
/game/8608275,2023-03-12 21:39:33,duel,maido,11:7,
/game/8606136,2023-03-11 22:54:37,ca,deadandgone,8:10,
/game/8606111,2023-03-11 22:44:04,ca,hearth,10:9,A
/game/8606074,2023-03-11 22:29:30,ca,campgrounds,7:10,A
/game/8606036,2023-03-11 22:11:41,ca,asylum,10:8,A
/game/8606000,2023-03-11 21:54:57,ca,campgrounds,10:4,A
/game/8605965,2023-03-11 21:39:49,ca,almostlost,7:10,A
/game/8605934,2023-03-11 21:24:20,ca,deadandgone,10:3,A
/game/8605874,2023-03-11 20:47:35,ca,ra3map18c,10:7,
/game/8605850,2023-03-11 20:36:18,ca,thunderstruck,10:6,
/game/8605783,2023-03-11 20:02:30,duel,bloodrun,12:0,A
/game/8605746,2023-03-11 19:40:03,duel,bloodrun,5:-999,A
/game/8603856,2023-03-10 23:37:08,ca,campgrounds,10:4,A
/game/8603832,2023-03-10 23:25:08,ca,trinity,5:10,A
/game/8603801,2023-03-10 23:07:59,ca,almostlost,10:8,A
/game/8603776,2023-03-10 22:51:37,ca,quarantine,2:10,A
/game/8603753,2023-03-10 22:39:01,ca,asylum,5:10,A
/game/8603688,2023-03-10 21:53:58,ca,thunderstruck,4:10,
/game/8603594,2023-03-10 20:55:19,ca,thunderstruck,10:6,
/game/8603565,2023-03-10 20:28:33,race,blackcathedral,-999:-999,
/game/8601956,2023-03-09 23:50:17,ca,overek,10:9,A
/game/8601926,2023-03-09 23:32:56,ca,almostlost,10:8,A
/game/8601897,2023-03-09 23:14:12,ca,trinity,6:10,A
/game/8601872,2023-03-09 22:57:46,ca,servitude,5:10,A
/game/8601847,2023-03-09 22:43:26,ca,campgrounds,10:9,A
/game/8601825,2023-03-09 22:22:18,ca,asylum,10:4,A
/game/8601811,2023-03-09 22:09:29,ca,overek,10:7,A
/game/8601787,2023-03-09 21:50:54,ca,quarantine,9:10,A
/game/8601764,2023-03-09 21:32:14,ca,trinity,6:10,A
/game/8601742,2023-03-09 21:16:54,ca,deadandgone,10:9,B
/game/8600093,2023-03-08 22:32:27,ffa,campgrounds,30:29,
/game/8600075,2023-03-08 22:18:58,dom,servitude,133:150,
/game/8600049,2023-03-08 22:06:31,ca,quarantine,10:8,A
/game/8600018,2023-03-08 21:44:31,ca,overek,10:6,A
/game/8599991,2023-03-08 21:28:00,ca,trinity,5:10,A
/game/8599958,2023-03-08 21:04:29,ca,overkillpp,3:10,A
/game/8599943,2023-03-08 20:52:12,ca,campgrounds,10:7,A
/game/8599925,2023-03-08 20:33:51,ca,almostlost,5:10,A
/game/8599912,2023-03-08 20:19:28,ca,asylum,8:10,B
/game/8599883,2023-03-08 19:55:38,ca,ra3map17c,9:10,
/game/8599865,2023-03-08 19:43:24,ffa,railyard,50:39,B
/game/8599852,2023-03-08 19:30:57,ffa,thunderstruck,30:27,
/game/8598249,2023-03-07 21:58:06,ca,ra3map13b,8:10,
/game/8598238,2023-03-07 21:49:00,ca,thunderstruck,10:5,
/game/8598219,2023-03-07 21:31:35,ca,campgrounds,9:10,A
/game/8598194,2023-03-07 21:12:54,ca,trinity,8:10,A
/game/8598176,2023-03-07 20:56:28,ca,quarantine,10:3,A
/game/8598162,2023-03-07 20:43:22,ca,overek,10:9,A
/game/8598143,2023-03-07 20:26:34,ca,asylum,10:6,A
/game/8598125,2023-03-07 20:09:45,ca,deadandgone,6:10,A
/game/8598113,2023-03-07 19:58:08,ffa,longestyard,30:18,
/game/8598040,2023-03-07 18:51:48,race,blackcathedral,-999:-999,
/game/8598029,2023-03-07 18:42:20,race,theatreofpain,-999:-999,
/game/8594728,2023-03-05 21:36:48,ca,campgrounds,5:10,A
/game/8594703,2023-03-05 21:22:14,ca,trinity,4:10,A
/game/8594679,2023-03-05 21:08:53,ca,almostlost,7:10,A
/game/8594649,2023-03-05 20:49:51,ca,campgrounds,3:10,A
/game/8594620,2023-03-05 20:35:16,ca,overek,10:4,A
/game/8594598,2023-03-05 20:20:35,ca,servitude,5:10,A
/game/8594575,2023-03-05 20:04:14,ca,quarantine,8:10,A
/game/8594546,2023-03-05 19:42:53,ca,almostlost,5:10,A
/game/8594523,2023-03-05 19:30:14,ca,asylum,8:10,A
/game/8592942,2023-03-05 01:00:53,duel,bloodrun,8:-999,A
/game/8592920,2023-03-05 00:50:38,duel,bloodrun,5:4,A
/game/8592894,2023-03-05 00:38:59,duel,bloodrun,5:-999,A
/game/8592873,2023-03-05 00:29:34,duel,bloodrun,6:-999,A
/game/8592802,2023-03-05 00:01:28,ca,campgrounds,10:7,A
/game/8592754,2023-03-04 23:42:45,ca,trinity,10:6,A
/game/8592726,2023-03-04 23:25:39,ca,quarantine,6:10,A
/game/8592693,2023-03-04 23:08:07,ca,corrosion,10:8,A
/game/8592657,2023-03-04 22:49:11,ca,servitude,10:4,A
/game/8592617,2023-03-04 22:32:53,ca,campgrounds,8:10,A
/game/8592574,2023-03-04 22:13:11,ca,asylum,10:7,A
/game/8590466,2023-03-03 22:58:32,ca,almostlost,10:1,A
/game/8590446,2023-03-03 22:46:48,ca,hearth,2:10,A
/game/8590422,2023-03-03 22:36:25,ca,quarantine,10:7,A
/game/8590401,2023-03-03 22:20:50,ca,overek,10:8,A
/game/8590373,2023-03-03 22:02:54,ca,trinity,9:10,A
/game/8590340,2023-03-03 21:39:45,ca,campgrounds,10:9,A
/game/8590310,2023-03-03 21:17:19,ca,almostlost,0:10,A
/game/8590298,2023-03-03 21:07:16,ca,asylum,7:10,A
/game/8590283,2023-03-03 20:50:03,ca,campgrounds,8:10,A
/game/8590257,2023-03-03 20:28:12,ca,deadandgone,10:1,A
/game/8590116,2023-03-03 18:18:42,duel,bloodrun,4:-999,A
/game/8590103,2023-03-03 18:09:35,duel,bloodrun,5:-999,A
/game/8590096,2023-03-03 18:02:23,duel,bloodrun,8:-999,A
/game/8590084,2023-03-03 17:54:48,duel,bloodrun,4:-999,A
/game/8588775,2023-03-02 23:37:57,ca,hearth,7:10,A
/game/8588754,2023-03-02 23:26:05,ca,trinity,10:6,A
/game/8588724,2023-03-02 23:09:41,ca,campgrounds,10:8,A
/game/8588693,2023-03-02 22:50:20,ca,almostlost,10:2,A
/game/8588676,2023-03-02 22:39:59,ca,overek,7:10,A
/game/8588661,2023-03-02 22:27:16,ca,asylum,10:4,A
/game/8588648,2023-03-02 22:13:37,ca,hearth,10:8,A
/game/8588629,2023-03-02 21:55:31,ca,deadandgone,10:9,A
/game/8588610,2023-03-02 21:41:10,ca,asylum,8:10,A
/game/8588567,2023-03-02 21:14:26,ffa,campgrounds,30:19,
/game/8588551,2023-03-02 21:04:40,ca,deadandgone,10:9,A
/game/8588535,2023-03-02 20:50:28,ca,thunderstruck,2:10,
/game/8587219,2023-03-02 01:00:36,duel,bloodrun,4:3,A
/game/8587192,2023-03-02 00:48:27,duel,bloodrun,4:3,A
/game/8587163,2023-03-02 00:35:23,duel,bloodrun,6:-999,A
/game/8587128,2023-03-02 00:21:04,duel,bloodrun,6:-999,A
/game/8586990,2023-03-01 23:11:29,ca,almostlost,6:10,A
/game/8586960,2023-03-01 22:54:56,ca,trinity,7:10,A
/game/8586927,2023-03-01 22:36:10,ca,campgrounds,8:10,A
/game/8586884,2023-03-01 22:15:52,ca,asylum,8:10,A
/game/8586855,2023-03-01 21:57:34,ca,deadandgone,8:10,
/game/8586839,2023-03-01 21:45:25,ca,thunderstruck,4:10,
/game/8586781,2023-03-01 20:38:17,ca,ra3map4b,10:5,
/game/8586772,2023-03-01 20:28:13,ffa,longestyard,29:27,
/game/8586632,2023-03-01 17:35:30,duel,bloodrun,5:-999,A
/game/8586625,2023-03-01 17:29:06,duel,bloodrun,4:-999,A
/game/8586621,2023-03-01 17:25:59,duel,bloodrun,4:-999,A
/game/8586615,2023-03-01 17:20:54,duel,bloodrun,4:-999,A
/game/8585465,2023-03-01 00:09:08,ca,campgrounds,10:4,A
/game/8585442,2023-02-28 23:55:42,ca,asylum,10:8,A
/game/8585418,2023-02-28 23:40:32,ca,overek,9:10,A
/game/8585394,2023-02-28 23:22:41,ca,almostlost,7:10,A
/game/8585380,2023-02-28 23:08:20,ca,trinity,8:10,A
/game/8585356,2023-02-28 22:49:45,ca,campgrounds,10:4,A
/game/8585342,2023-02-28 22:33:32,ca,asylum,10:5,A
/game/8585311,2023-02-28 22:04:09,duel,furiousheights,5:1,A
/game/8585045,2023-02-28 17:26:00,duel,bloodrun,7:-999,A
/game/8583803,2023-02-28 00:12:21,duel,bloodrun,0:-999,A
/game/8583789,2023-02-28 00:04:27,duel,bloodrun,4:3,A
/game/8583712,2023-02-27 23:17:23,ca,overek,6:10,A
/game/8583683,2023-02-27 23:00:18,ca,almostlost,10:4,A
/game/8583665,2023-02-27 22:48:41,ca,asylum,10:9,A
/game/8583639,2023-02-27 22:29:01,ca,thunderstruck,10:0,
/game/8583525,2023-02-27 21:03:13,ffa,campgrounds,30:21,
/game/8583514,2023-02-27 20:52:02,ca,thunderstruck,10:0,
/game/8581901,2023-02-26 23:46:17,ca,asylum,8:10,A
/game/8581869,2023-02-26 23:34:45,ca,overek,3:10,A
/game/8581845,2023-02-26 23:25:24,ca,almostlost,8:10,A
/game/8581811,2023-02-26 23:10:40,ca,corrosion,7:10,A
/game/8581774,2023-02-26 22:53:20,ca,okremix,10:5,A
/game/8581745,2023-02-26 22:40:24,ca,campgrounds,10:4,A
/game/8581709,2023-02-26 22:24:44,ca,servitude,5:10,A
/game/8581677,2023-02-26 22:09:00,ca,quarantine,2:10,A
/game/8581652,2023-02-26 21:54:45,ca,campgrounds,6:10,A
/game/8581620,2023-02-26 21:38:50,ca,trinity,10:3,A
/game/8581597,2023-02-26 21:25:34,ca,asylum,10:6,A
/game/8581575,2023-02-26 21:10:43,ca,hearth,10:6,A
/game/8581555,2023-02-26 20:56:28,ca,thunderstruck,10:8,
/game/8581533,2023-02-26 20:39:47,ca,hiddenfortress,5:10,A
/game/8581505,2023-02-26 20:24:16,ca,overek,10:7,A
/game/8581483,2023-02-26 20:08:54,ca,campgrounds,10:9,A
/game/8581455,2023-02-26 19:50:23,ca,almostlost,7:10,A
/game/8581436,2023-02-26 19:37:05,ca,overek,10:8,A
/game/8581413,2023-02-26 19:21:21,ca,asylum,8:10,A
/game/8581389,2023-02-26 19:07:53,ca,midlifecrisis,10:8,A
/game/8581368,2023-02-26 18:55:47,ffa,campgrounds,30:22,
/game/8579899,2023-02-26 01:06:52,duel,bloodrun,5:-999,A
/game/8579870,2023-02-26 00:56:37,duel,bloodrun,7:-999,A
/game/8579852,2023-02-26 00:48:33,duel,bloodrun,5:4,A
/game/8579760,2023-02-26 00:09:49,ca,cannedheat,9:10,
/game/8579725,2023-02-25 23:54:59,ca,ra3map13b,6:10,
/game/8579707,2023-02-25 23:45:27,ca,thunderstruck,6:10,
/game/8579681,2023-02-25 23:36:58,ca,quarantine,8:10,A
/game/8579642,2023-02-25 23:19:00,ca,campgrounds,10:5,A
/game/8579613,2023-02-25 23:03:22,ca,trinity,3:10,A
/game/8579586,2023-02-25 22:49:57,ca,overek,10:6,A
/game/8579562,2023-02-25 22:36:50,ca,midlifecrisis,2:10,A
/game/8579546,2023-02-25 22:27:56,ca,hearth,6:10,B
/game/8579520,2023-02-25 22:15:16,ca,asylum,10:7,B
/game/8579497,2023-02-25 22:00:23,ca,deadandgone,10:9,B
/game/8579477,2023-02-25 21:49:18,ca,ra3map17c,10:2,B
/game/8579462,2023-02-25 21:40:55,ca,servitude,10:7,A
/game/8579430,2023-02-25 21:23:50,ca,campgrounds,10:4,A
/game/8579407,2023-02-25 21:06:23,ffa,campgrounds,30:20,
/game/8579384,2023-02-25 20:52:20,ca,ra3map13b,10:8,
/game/8579375,2023-02-25 20:43:52,ca,ra3map13b,10:4,
/game/8577774,2023-02-25 01:14:11,duel,bloodrun,11:-999,A
/game/8577746,2023-02-25 01:03:55,duel,bloodrun,5:-999,A
/game/8577736,2023-02-25 00:57:06,duel,bloodrun,5:-999,A
/game/8577594,2023-02-24 23:48:56,ca,servitude,10:6,A
/game/8577563,2023-02-24 23:32:13,ca,almostlost,10:9,A
/game/8577535,2023-02-24 23:15:15,ca,quarantine,9:10,A
/game/8577497,2023-02-24 22:56:12,ca,trinity,10:9,A
/game/8577462,2023-02-24 22:36:55,ca,campgrounds,10:4,A
/game/8577442,2023-02-24 22:23:26,ca,asylum,6:10,B
/game/8575573,2023-02-23 23:25:45,ca,deadandgone,10:5,B
/game/8575552,2023-02-23 23:17:11,ca,asylum,4:10,B
/game/8575530,2023-02-23 23:05:00,ca,hearth,10:1,A
/game/8575510,2023-02-23 22:54:13,ca,drunkenmummy,10:6,A
/game/8575489,2023-02-23 22:41:35,ca,overek,10:9,A
/game/8575462,2023-02-23 22:22:57,ca,campgrounds,10:8,A
/game/8575436,2023-02-23 22:03:27,ca,deadandgone,6:10,A
/game/8575425,2023-02-23 21:52:04,ca,thunderstruck,10:9,
/game/8573737,2023-02-22 23:08:12,ca,trinity,8:10,A
/game/8573712,2023-02-22 22:49:59,ca,overek,7:10,A
/game/8573693,2023-02-22 22:36:37,ca,asylum,10:3,A
/game/8573676,2023-02-22 22:22:14,ca,drunkenmummy,10:3,A
/game/8573660,2023-02-22 22:11:59,ca,hearth,8:10,A
/game/8573636,2023-02-22 21:55:57,ca,campgrounds,7:10,A
/game/8573606,2023-02-22 21:36:55,ca,asylum,10:9,A
/game/8573572,2023-02-22 21:13:49,ca,ra3map19a,10:5,
/game/8571728,2023-02-21 21:09:29,ffa,hellsgate,50:41,
/game/8571689,2023-02-21 20:36:31,ca,thunderstruck,10:0,
/game/8570156,2023-02-20 23:29:29,ca,quarantine,10:5,A
/game/8570123,2023-02-20 23:12:08,ca,almostlost,3:10,A
/game/8570091,2023-02-20 22:58:47,ca,trinity,7:10,A
/game/8570053,2023-02-20 22:38:44,ca,campgrounds,10:9,A
/game/8570023,2023-02-20 22:20:06,ca,overek,10:5,A
/game/8569992,2023-02-20 22:03:24,ca,asylum,10:2,B
/game/8569976,2023-02-20 21:52:00,ca,deadandgone,4:10,B
/game/8569958,2023-02-20 21:40:33,ffa,hellsgate,50:46,B
/game/8568376,2023-02-20 00:13:22,ca,overek,10:4,A
/game/8568346,2023-02-20 00:02:26,ca,quarantine,10:2,A
/game/8568321,2023-02-19 23:50:52,ca,almostlost,3:10,A
/game/8568301,2023-02-19 23:41:32,ca,overek,4:10,A
/game/8568272,2023-02-19 23:29:27,ca,servitude,10:4,A
/game/8568242,2023-02-19 23:13:01,ca,hiddenfortress,10:8,A
/game/8568202,2023-02-19 22:55:52,ca,asylum,10:8,B
/game/8568178,2023-02-19 22:42:15,ffa,campgrounds,30:28,
/game/8568168,2023-02-19 22:35:55,ffa,railyard,50:48,B
/game/8568147,2023-02-19 22:26:15,ffa,campgrounds,30:28,
/game/8568124,2023-02-19 22:13:59,ca,thunderstruck,10:3,
/game/8568086,2023-02-19 21:55:44,ca,hellsgate,8:10,
/game/8568064,2023-02-19 21:42:41,ca,ra3map13b,6:10,
/game/8568052,2023-02-19 21:33:05,ca,thunderstruck,10:6,
/game/8568027,2023-02-19 21:17:39,ca,thunderstruck,10:3,
/game/8568002,2023-02-19 21:03:47,ca,asylum,10:2,B
/game/8567980,2023-02-19 20:50:11,ca,overek,4:10,A
/game/8567959,2023-02-19 20:37:06,ca,campgrounds,10:6,A
/game/8567926,2023-02-19 20:17:01,ca,almostlost,1:10,A
/game/8567910,2023-02-19 20:06:21,ca,trinity,5:10,A
/game/8567878,2023-02-19 19:46:45,ca,campgrounds,10:5,A
/game/8567855,2023-02-19 19:30:48,ca,deadandgone,10:3,B
/game/8566038,2023-02-18 22:57:27,ca,overek,8:10,A
/game/8566020,2023-02-18 22:45:38,ca,trinity,10:9,A
/game/8565990,2023-02-18 22:27:54,ca,asylum,7:10,A
/game/8565965,2023-02-18 22:10:39,ca,almostlost,10:8,A
/game/8565937,2023-02-18 21:56:31,ca,campgrounds,5:10,A
/game/8565905,2023-02-18 21:40:17,ca,ra3map17c,10:7,B
/game/8565882,2023-02-18 21:28:33,ca,deadandgone,10:5,B
/game/8565866,2023-02-18 21:15:36,ca,ra3map13b,6:10,
/game/8565842,2023-02-18 21:03:13,ca,thunderstruck,10:3,
/game/8564239,2023-02-18 01:32:16,ca,campgrounds,10:6,A
/game/8564196,2023-02-18 01:17:47,ca,ra3map17c,10:3,B
/game/8564152,2023-02-18 01:03:34,ca,midlifecrisis,10:2,A
/game/8564123,2023-02-18 00:53:43,ca,hearth,10:8,B
/game/8564091,2023-02-18 00:40:37,ca,drunkenmummy,5:10,A
/game/8564066,2023-02-18 00:29:17,ca,deadandgone,10:8,B
/game/8564028,2023-02-18 00:14:43,ca,asylum,6:10,A
/game/8563994,2023-02-18 00:00:04,ca,hiddenfortress,4:10,A
/game/8563960,2023-02-17 23:45:51,ca,fatalinstinct,10:6,A
/game/8563930,2023-02-17 23:31:55,ca,overek,10:7,A
/game/8563893,2023-02-17 23:14:35,ca,quarantine,5:10,A
/game/8563860,2023-02-17 22:55:58,ca,campgrounds,10:4,A
/game/8563834,2023-02-17 22:39:54,ca,trinity,6:10,A
/game/8563804,2023-02-17 22:23:07,ca,almostlost,6:10,A
/game/8563783,2023-02-17 22:09:44,ca,deadandgone,6:10,B
/game/8563760,2023-02-17 21:57:21,ca,ra3map13b,4:10,
/game/8562577,2023-02-17 02:56:28,duel,bloodrun,5:-999,A
/game/8562552,2023-02-17 02:46:59,duel,bloodrun,2:-999,A
/game/8562530,2023-02-17 02:39:59,duel,bloodrun,5:-999,A
/game/8562506,2023-02-17 02:30:57,duel,bloodrun,4:-999,A
/game/8562102,2023-02-16 23:32:45,ca,ra3map17c,-999:2,
/game/8562096,2023-02-16 23:30:54,ca,hearth,4:10,B
/game/8562078,2023-02-16 23:20:23,ca,deadandgone,6:10,A
/game/8562053,2023-02-16 23:06:17,ca,quarantine,4:10,A
/game/8562036,2023-02-16 22:53:22,ca,overek,5:10,A
/game/8562013,2023-02-16 22:39:07,ca,trinity,10:6,A
/game/8561995,2023-02-16 22:23:07,ca,asylum,10:9,A
/game/8561979,2023-02-16 22:07:54,ca,campgrounds,10:8,A
/game/8561963,2023-02-16 21:50:49,ca,ra3map17c,5:10,A
/game/8561953,2023-02-16 21:40:13,ca,hearth,10:5,B
/game/8561943,2023-02-16 21:30:55,ca,thunderstruck,6:10,A
/game/8561732,2023-02-16 17:43:04,duel,bloodrun,5:-999,A
/game/8561725,2023-02-16 17:33:13,duel,bloodrun,6:-999,A
/game/8561718,2023-02-16 17:27:24,duel,bloodrun,5:-999,A
/game/8561703,2023-02-16 17:14:00,duel,bloodrun,5:-999,A
/game/8561693,2023-02-16 17:03:56,duel,bloodrun,5:-999,A
/game/8561683,2023-02-16 16:56:32,duel,bloodrun,5:-999,A
/game/8560799,2023-02-16 02:37:14,duel,bloodrun,1:0,A
/game/8560760,2023-02-16 02:22:50,duel,bloodrun,5:-999,A
/game/8560737,2023-02-16 02:14:52,duel,bloodrun,3:2,A
/game/8560703,2023-02-16 02:00:52,duel,bloodrun,4:1,A
/game/8560649,2023-02-16 01:43:09,duel,bloodrun,6:2,A
/game/8560340,2023-02-15 23:23:11,ca,hearth,9:10,
/game/8560313,2023-02-15 23:09:05,ca,hiddenfortress,10:5,A
/game/8560291,2023-02-15 22:53:09,ca,asylum,10:9,A
/game/8560269,2023-02-15 22:37:18,ca,servitude,8:10,A
/game/8560242,2023-02-15 22:17:37,ca,trinity,3:10,A
/game/8560220,2023-02-15 22:02:29,ca,almostlost,8:10,A
/game/8560195,2023-02-15 21:44:00,ca,quarantine,9:10,A
/game/8560173,2023-02-15 21:26:34,ca,campgrounds,2:10,A
/game/8560157,2023-02-15 21:14:55,ca,asylum,10:3,B
/game/8560149,2023-02-15 21:05:20,ca,deadandgone,10:7,B
/game/8559938,2023-02-15 17:09:33,duel,bloodrun,6:-999,A
/game/8559931,2023-02-15 17:02:08,duel,bloodrun,4:-999,A
/game/8559927,2023-02-15 16:58:26,duel,bloodrun,5:-999,A
/game/8559083,2023-02-15 02:22:31,duel,bloodrun,7:-999,A
/game/8559054,2023-02-15 02:11:06,duel,bloodrun,4:-999,A
/game/8559023,2023-02-15 01:57:58,duel,bloodrun,6:-999,A
/game/8558983,2023-02-15 01:44:24,duel,bloodrun,6:-999,A
/game/8558966,2023-02-15 01:35:49,duel,bloodrun,4:-999,A
/game/8558940,2023-02-15 01:27:19,duel,bloodrun,3:-999,A
/game/8558885,2023-02-15 01:09:05,duel,bloodrun,6:-999,A
/game/8558860,2023-02-15 01:00:48,duel,bloodrun,3:-999,A
/game/8558602,2023-02-14 22:35:39,ffa,campgrounds,30:28,
/game/8558590,2023-02-14 22:25:01,ca,asylum,4:10,B
/game/8558575,2023-02-14 22:12:41,ca,overek,3:10,A
